Date,High,Low,Open,Close,Volume,Adj Close
2019-07-01,17.25,16.799999237060547,16.860000610351562,16.959999084472656,59343300.0,16.694377899169922
2019-07-02,17.75,17.0,17.149999618530273,17.670000076293945,15665900.0,17.393259048461914
2019-07-03,17.979999542236328,17.510000228881836,17.700000762939453,17.780000686645508,10741700.0,17.501537322998047
2019-07-04,17.780000686645508,17.399999618530273,17.65999984741211,17.700000762939453,3785600.0,17.700000762939453
2019-07-05,17.700000762939453,17.450000762939453,17.700000762939453,17.670000076293945,3336500.0,17.670000076293945
2019-07-08,17.81999969482422,17.559999465942383,17.68000030517578,17.790000915527344,2872800.0,17.790000915527344
2019-07-10,18.190000534057617,17.709999084472656,17.850000381469727,18.1299991607666,7661000.0,18.1299991607666
2019-07-11,18.350000381469727,17.81999969482422,18.149999618530273,17.950000762939453,2689300.0,17.950000762939453
2019-07-12,18.100000381469727,17.81999969482422,18.0,17.899999618530273,2351700.0,17.899999618530273
2019-07-15,18.040000915527344,17.610000610351562,18.0,17.799999237060547,2770900.0,17.799999237060547
2019-07-16,17.889999389648438,17.649999618530273,17.8799991607666,17.889999389648438,4221400.0,17.889999389648438
2019-07-17,17.889999389648438,17.790000915527344,17.8799991607666,17.889999389648438,2578300.0,17.889999389648438
2019-07-18,17.989999771118164,17.829999923706055,17.829999923706055,17.950000762939453,2732400.0,17.950000762939453
2019-07-19,17.950000762939453,17.84000015258789,17.90999984741211,17.93000030517578,1736800.0,17.93000030517578
2019-07-22,17.950000762939453,17.450000762939453,17.93000030517578,17.700000762939453,3546400.0,17.700000762939453
2019-07-23,17.850000381469727,17.5,17.700000762939453,17.75,1775300.0,17.75
2019-07-24,18.040000915527344,17.600000381469727,18.010000228881836,17.700000762939453,6799700.0,17.700000762939453
2019-07-25,17.739999771118164,17.43000030517578,17.739999771118164,17.639999389648438,2382100.0,17.639999389648438
2019-07-26,17.780000686645508,17.530000686645508,17.639999389648438,17.75,2587900.0,17.75
2019-07-29,17.84000015258789,17.479999542236328,17.739999771118164,17.75,3387200.0,17.75
2019-07-30,18.0,17.510000228881836,17.739999771118164,18.0,2394200.0,18.0
2019-07-31,18.299999237060547,17.780000686645508,17.920000076293945,18.239999771118164,3401400.0,18.239999771118164
2019-08-01,19.0,18.260000228881836,18.260000228881836,18.8799991607666,6532200.0,18.8799991607666
2019-08-02,19.649999618530273,18.809999465942383,18.950000762939453,19.549999237060547,3449100.0,19.549999237060547
2019-08-05,19.5,19.0,19.149999618530273,19.5,5213100.0,19.5
2019-08-06,20.139999389648438,19.5,19.5,19.899999618530273,3101600.0,19.899999618530273
2019-08-07,20.739999771118164,19.68000030517578,19.8799991607666,20.649999618530273,4156200.0,20.649999618530273
2019-08-08,21.979999542236328,20.510000228881836,20.600000381469727,21.270000457763672,5529800.0,21.270000457763672
2019-08-09,21.75,21.09000015258789,21.09000015258789,21.5,2487900.0,21.5
2019-08-12,21.649999618530273,20.610000610351562,21.209999084472656,21.190000534057617,4321000.0,21.190000534057617
2019-08-13,21.399999618530273,20.959999084472656,21.209999084472656,21.399999618530273,2045500.0,21.399999618530273
2019-08-14,21.479999542236328,20.350000381469727,21.25,21.079999923706055,3349700.0,21.079999923706055
2019-08-15,21.3799991607666,20.440000534057617,21.190000534057617,20.799999237060547,1768600.0,20.799999237060547
2019-08-16,21.479999542236328,20.790000915527344,21.200000762939453,21.25,2775800.0,21.25
2019-08-19,21.690000534057617,20.809999465942383,21.399999618530273,21.200000762939453,2737800.0,21.200000762939453
2019-08-20,21.450000762939453,20.850000381469727,21.3799991607666,21.1299991607666,1587200.0,21.1299991607666
2019-08-21,21.399999618530273,20.93000030517578,21.200000762939453,21.0,2791700.0,21.0
2019-08-22,21.139999389648438,20.549999237060547,21.059999465942383,20.75,5396000.0,20.75
2019-08-23,20.920000076293945,20.040000915527344,20.690000534057617,20.549999237060547,8429100.0,20.549999237060547
2019-08-26,20.780000686645508,19.90999984741211,20.780000686645508,20.479999542236328,1623400.0,20.479999542236328
2019-08-27,20.719999313354492,20.030000686645508,20.579999923706055,20.5,1569200.0,20.5
2019-08-28,20.5,20.149999618530273,20.469999313354492,20.5,2345100.0,20.5
2019-08-29,20.719999313354492,20.389999389648438,20.600000381469727,20.690000534057617,5799800.0,20.690000534057617
2019-08-30,21.010000228881836,20.399999618530273,20.729999542236328,20.809999465942383,2309500.0,20.809999465942383
2019-09-02,20.950000762939453,20.350000381469727,20.799999237060547,20.5,5215300.0,20.5
2019-09-03,20.690000534057617,20.030000686645508,20.399999618530273,20.399999618530273,2534500.0,20.399999618530273
2019-09-04,20.600000381469727,20.309999465942383,20.530000686645508,20.600000381469727,4812600.0,20.600000381469727
2019-09-05,20.829999923706055,20.399999618530273,20.59000015258789,20.489999771118164,3003000.0,20.489999771118164
2019-09-06,20.649999618530273,19.899999618530273,20.639999389648438,20.149999618530273,3436500.0,20.149999618530273
2019-09-09,20.299999237060547,18.84000015258789,20.15999984741211,19.579999923706055,4926400.0,19.579999923706055
2019-09-10,19.8700008392334,19.0,19.579999923706055,19.8700008392334,5311000.0,19.8700008392334
2019-09-11,20.5,19.8799991607666,19.979999542236328,20.5,3913300.0,20.5
2019-09-12,20.989999771118164,20.309999465942383,20.59000015258789,20.68000030517578,2384400.0,20.68000030517578
2019-09-13,20.739999771118164,20.200000762939453,20.739999771118164,20.559999465942383,2873200.0,20.559999465942383
2019-09-16,20.59000015258789,20.15999984741211,20.59000015258789,20.209999084472656,1576000.0,20.209999084472656
2019-09-17,20.15999984741211,19.81999969482422,20.049999237060547,20.049999237060547,4958400.0,20.049999237060547
2019-09-18,20.049999237060547,19.799999237060547,20.030000686645508,19.989999771118164,2854500.0,19.989999771118164
2019-09-19,20.260000228881836,19.989999771118164,20.200000762939453,20.260000228881836,4797400.0,20.260000228881836
2019-09-20,20.690000534057617,20.15999984741211,20.299999237060547,20.479999542236328,3211300.0,20.479999542236328
2019-09-23,20.459999084472656,20.15999984741211,20.459999084472656,20.399999618530273,1238000.0,20.399999618530273
2019-09-24,20.440000534057617,20.06999969482422,20.389999389648438,20.389999389648438,1790500.0,20.389999389648438
2019-09-25,20.479999542236328,20.139999389648438,20.260000228881836,20.479999542236328,938400.0,20.479999542236328
2019-09-26,20.600000381469727,20.229999542236328,20.420000076293945,20.479999542236328,2400800.0,20.479999542236328
2019-09-27,20.5,20.260000228881836,20.440000534057617,20.309999465942383,1191100.0,20.309999465942383
2019-09-30,20.690000534057617,20.139999389648438,20.290000915527344,20.56999969482422,3287600.0,20.56999969482422
2019-10-01,20.56999969482422,20.329999923706055,20.549999237060547,20.399999618530273,893200.0,20.399999618530273
2019-10-02,20.329999923706055,19.93000030517578,20.329999923706055,20.100000381469727,1833200.0,20.100000381469727
2019-10-03,20.420000076293945,19.8799991607666,20.110000610351562,20.399999618530273,3753600.0,20.399999618530273
2019-10-04,21.450000762939453,20.219999313354492,20.5,21.18000030517578,3341300.0,21.18000030517578
2019-10-07,21.170000076293945,20.809999465942383,21.100000381469727,20.940000534057617,1678600.0,20.940000534057617
2019-10-08,20.959999084472656,20.68000030517578,20.899999618530273,20.799999237060547,1749700.0,20.799999237060547
2019-10-09,21.18000030517578,20.6200008392334,20.850000381469727,21.100000381469727,1266100.0,21.100000381469727
2019-10-10,21.139999389648438,20.850000381469727,21.110000610351562,20.950000762939453,1617600.0,20.950000762939453
2019-10-11,21.100000381469727,20.719999313354492,21.0,21.049999237060547,1879200.0,21.049999237060547
2019-10-14,21.18000030517578,20.8700008392334,21.0,20.8700008392334,1564500.0,20.8700008392334
2019-10-15,21.020000457763672,19.34000015258789,20.889999389648438,20.200000762939453,4993500.0,20.200000762939453
